Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,11242-00-20G,Sapphire,Sapphire R9 380 2GB Dual-X OC,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,GV-R938G1 GAMING-4GD,Gigabyte,Gigabyte R9 380 4GB G1,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,GV-R938WF2-4GD,Gigabyte,Gigabyte R9 380 4GB G1 Windforce,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-2DF5,XFX,XFX R9 380 2GB DD Edition 2DF5,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-F22M,XFX,XFX R9 380 2GB DD Edition F22M,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-4255,XFX,XFX R9 380 4GB DD Edition 4255,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,R9-380P-4DF5,XFX,XFX R9 380 4GB 4DF5,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,STRIX-R9380-DC2OC-2GD5-GAMING,Asus,Asus R9 380 2GB STRIX,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,STRIX-R9380-DC2OC-4GD5-GAMING,Asus,Asus R9 380  4GB STRIX GAMING,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,AXR9 380 4GBD5-PPDHE,PowerColor,PowerColor R9 380 4GB PCS+,43,44.4,23776,http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482
GPU,,AMD,HD 7990 (CrossFire Disabled),44,44.3,497,http://gpu.userbenchmark.com/SpeedTest/7985/AMD-Radeon-HD-7900
GPU,,AMD,R9 285,45,43.1,1567,http://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,R9 285 GAMING 2G,MSI,MSI R9 285 2GB GAMING,45,43.1,1567,http://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,11235-03-20G,Sapphire,Sapphire R9 285 2GB Dual-X OC,45,43.1,1567,http://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,AXR9 285 2GBD5-TDHE,PowerColor,PowerColor R9 285 2GB Turbo Duo,45,43.1,1567,http://gpu.userbenchmark.com/AMD-R9-285/Rating/3174
GPU,,Nvidia,Quadro K5200,46,41,214,http://gpu.userbenchmark.com/SpeedTest/20811/NVIDIA-Quadro-K5200
GPU,,Nvidia,GTX 960,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,02G-P4-2966-KR,EVGA,EVGA GTX 960 2GB SuperSC ACX 2.0+,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,STRIX-GTX960-DC2OC-2GD5,Asus,ASUS GTX 960 2GB STRIX,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GTX 960 GAMING 2G,MSI,MSI GTX 960 2GB Gaming,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GTX 960 GAMING 4G,MSI,MSI GTX 960 4GB Gaming,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,04G-P4-3967-KR,EVGA,EVGA GTX 960 4GB SuperSC ACX 2.0 Backplate,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GV-N960WF2OC-2GD,Gigabyte,Gigabyte GTX 960 2GB Windforce 2X,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,GV-N960OC-4GD,Gigabyte,Gigabyte GTX 960 2GB OC,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,STRIX-GTX960-DC2OC-4GD5,Asus,ASUS GTX 960 4GB STRIX,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,04G-P4-3969-KR,EVGA,EVGA GTX 960 4GB FTW GAMING ACX 2.0+,47,40.9,90716,http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165
GPU,,Nvidia,GTX 670,48,39.7,14803,http://gpu.userbenchmark.com/Nvidia-GTX-670/Rating/2181
GPU,,AMD,R9 280,49,39.6,10520,http://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,11230-00-20G,Sapphire,Sapphire R9 280 3GB Dual-X,49,39.6,10520,http://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,R9280ATDFD,XFX,XFX R9 280 3GB Double Dissipation,49,39.6,10520,http://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,R9280ATDBD,XFX,XFX R9 280 3GB Double Dissipation Black,49,39.6,10520,http://gpu.userbenchmark.com/AMD-R9-280/Rating/2241
GPU,,Nvidia,GTX 1050 Ti,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6253-KR,EVGA,EVGA GTX 1050 Ti 4GB SC Single Fan,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6251-KR,EVGA,EVGA GTX 1050 Ti 4GB Gaming Single Fan,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6255-KR,EVGA,EVGA GTX 1050 Ti 4GB SSC GAMING ACX 3.0,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GTX 1050 TI 4G OC,MSI,MSI GTX 1050 Ti 4GB OC,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GTX 1050 TI 4GT OC,MSI,MSI GTX 1050 Ti 4GB OC Twin,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TOC-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB OC,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,ZT-P10510A-10L,Zotac,Zotac GTX 1050 Ti 4GB Mini,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,ZT-P10510B-10L,Zotac,Zotac GTX 1050 Ti 4GB Twin,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU, GV-N105TWF2OC-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB Twin,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GeForce GTX 1050 TI GAMING X 4G,MSI,MSI GTX 1050 Ti 4GB GAMING X,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,EX-GTX1050TI-4G,Asus,Asus GTX 1050 Ti 4GB Expedition,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,STRIX-GTX1050TI-O4G-GAMING,Asus,Asus GTX 1050 Ti 4GB ROG STRIX,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,04G-P4-6258-KR,EVGA,EVGA GTX 1050 Ti 4GB FTW GAMING ACX 3.0,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TD5-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB 1430 MHz,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,GV-N105TG1GAMING-4GD,Gigabyte,Gigabyte GTX 1050 Ti 4GB G1 GAMING,50,39.2,43516,http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649
GPU,,Nvidia,GTX 970M,51,38.8,5998,http://gpu.userbenchmark.com/SpeedTest/17319/NVIDIA-GeForce-GTX-970M
GPU,,AMD,HD 7950,52,38,13241,http://gpu.userbenchmark.com/AMD-HD-7950/Rating/2160
GPU,,Nvidia,GTX 760,53,37.1,40485,http://gpu.userbenchmark.com/Nvidia-GTX-760/Rating/2159
GPU,,Nvidia,GTX 660 Ti,54,36.4,12037,http://gpu.userbenchmark.com/Nvidia-GTX-660-Ti/Rating/2183
GPU,,Nvidia,GTX 1050-Ti (Mobile),55,36.4,2423,http://gpu.userbenchmark.com/SpeedTest/223242/NVIDIA-GeForce-GTX-1050-Ti
GPU,,AMD,R9 270X,56,36,27112,http://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,11217-01-20G,Sapphire,Sapphire R9 270X 2GB Dual-X Boost OC,56,36,27112,http://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,11217-04-20G,Sapphire,Sapphire R9 270X 4GB Dual-X Boost OC,56,36,27112,http://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,GV-R927XOC-2GD,Gigabyte,Gigabyte R9 270X 2GB WINDFORCE,56,36,27112,http://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,GV-R927XOC-4GD,Gigabyte,Gigabyte R9 270X 4GB WINDFORCE,56,36,27112,http://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,R9270X-DC2T-2GD5,Asus,Asus R9 270X 2GB DirectCU II,56,36,27112,http://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188
GPU,,Nvidia,GTX 760 Ti OEM,57,35.7,461,http://gpu.userbenchmark.com/SpeedTest/10856/NVIDIA-GeForce-GTX-760-Ti-OEM
GPU,,AMD,HD 7870,58,34.9,14990,http://gpu.userbenchmark.com/AMD-HD-7870/Rating/2161
GPU,,Nvidia,GTX 1050,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,ZT-P10500A-10L,Zotac,Zotac GTX 1050 2GB Mini,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GTX 1050 2G OC,MSI,MSI GTX 1050 2GB OC,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GTX 1050 2GT OC,MSI,MSI GTX 1050 2GB TWIN OC,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GTX 1050 GAMING X 2G,MSI,MSI GTX 1050 2GB GAMING X,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050OC-2GD,Gigabyte,Gigabyte GTX 1050 2GB OC,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6152-KR,EVGA,EVGA GTX 1050 2GB SC GAMING,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050D5-2GD,Gigabyte,Gigabyte GTX 1050 2GB OC Single,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050WF2OC-2GD,Gigabyte,Gigabyte GTX 1050 2GB Windforce,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,EX-GTX1050-2G,Asus,Asus GTX 1050 2GB Expedition,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6154-KR,EVGA,EVGA GTX 1050 2GB SSC GAMING,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,VCGGTX10502PB,PNY,PNY GTX 1050 2GB,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6150-KR,EVGA,EVGA GTX 1050 2GB GAMING,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,PH-GTX1050-2G,Asus,Asus GTX 1050 2GB Phoenix,59,34.4,12507,http://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,,Nvidia,GTX 880M,60,34.3,870,http://gpu.userbenchmark.com/SpeedTest/8540/NVIDIA-GeForce-GTX-880M
GPU,,Nvidia,GTX 950,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90601-10L,Zotac,Zotac GTX 950 2GB,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90602-10M,Zotac,Zotac GTX 950 2GB OC,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90603-10M,Zotac,Zotac GTX 950 2GB AMP!,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2951-KR,EVGA,EVGA GTX 950 2GB SC,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2958-KR,EVGA,EVGA GeForce GTX 950 2GB ACX 2.0,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2957-KR,EVGA,EVGA GTX 950 2GB SSC ACX,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,STRIX-GTX950-DC2OC-2GD5-GAMING,Asus,Asus GTX 950 2GB STRIX GAMING,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GV-N950WF2OC-2GD,Gigabyte,Gigabyte GTX 950 2GB Windforce,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GTX 950 GAMING 2G,MSI,MSI GTX 950 2GB GAMING,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GTX 950 2GD5 OC,MSI,MSI GTX 950 2GB OC,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GV-N950XTREME-2GD,Gigabyte,Gigabyte GTX 950 2GB XTREME,61,33.5,24065,http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,,AMD,R9 270,62,31.9,11952,http://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,R9270-DC2OC-2GD5,Asus,ASUS R9 270 2GB Direct CU II OC,62,31.9,11952,http://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,11220-00-20G,Sapphire,Sapphire R9 270 2GB Dual-X Boost OC,62,31.9,11952,http://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,GV-R927OC-2GD,Gigabyte,Gigabyte R9 270 2GB OC,62,31.9,11952,http://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,,AMD,RX 560,63,31.8,1308,http://gpu.userbenchmark.com/AMD-RX-560/Rating/3926
GPU,,Nvidia,GTX 780M,64,31,1210,http://gpu.userbenchmark.com/SpeedTest/7760/NVIDIA-GeForce-GTX-780M
GPU,,AMD,FirePro W7000,65,30.9,36,http://gpu.userbenchmark.com/AMD-FirePro-W7000/Rating/2842
GPU,,Nvidia,GTX 580,66,30.6,5602,http://gpu.userbenchmark.com/Nvidia-GTX-580/Rating/3150
GPU,,Nvidia,Quadro K4200,67,30,975,http://gpu.userbenchmark.com/Nvidia-Quadro-K4200/Rating/2838
GPU,,AMD,R7 370,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7 370 GAMING 4G,MSI,MSI R7 370 4GB Gaming,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7 370 GAMING 2G,MSI,MSI R7 370 2GB Gaming,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,GV-R737WF2OC-2GD,Gigabyte,Gigabyte AMD R7 370 2GB,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,11240-06-20G,Sapphire,Sapphire R7 370 2GB Dual-X OC ,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,11240-04-20G,Sapphire,Sapphire R7 370 4GB NITRO Dual-X OC,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,STRIX-R7370-DC2OC-2GD5-GAMING,Asus,ASUS R7 370 2GB STRIX OC,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,STRIX-R7370-DC2OC-4GD5-GAMING,Asus,ASUS R7 370 4GB STRIX OC,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7-370P-2SF5,XFX,XFX R7 370 2GB 2SF5,68,29.9,7005,http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,,Nvidia,GTX 1050 (Mobile),69,29.1,5446,http://gpu.userbenchmark.com/SpeedTest/211022/NVIDIA-GeForce-GTX-1050
GPU,,AMD,R9 M290,70,29,23,http://gpu.userbenchmark.com/SpeedTest/31120/AMD-RADEON-R9-M290
GPU,,Nvidia,GTX 870M,71,28.9,876,http://gpu.userbenchmark.com/SpeedTest/10421/NVIDIA-GeForce-GTX-870M
GPU,,Nvidia,GTX 660,72,28.7,29467,http://gpu.userbenchmark.com/Nvidia-GTX-660/Rating/2162
GPU,,Nvidia,GTX 680MX,73,28.5,68,http://gpu.userbenchmark.com/SpeedTest/8956/NVIDIA-GeForce-GTX-680MX
GPU,,AMD,RX 460,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,GV-RX460WF2OC-4GD,Gigabyte,Gigabyte RX 460 4GB Windforce OC,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU, GV-RX460WF2OC-2GD,Gigabyte,Gigabyte RX 460 2GB Windforce OC,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,STRIX-RX460-O4G-GAMING,Asus,Asus RX 460 4GB ROG STRIX OC,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,GV-RX460WF2OC-2GD,Gigabyte,Gigabyte RX 460 2GB Windforce OC,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,AXRX 460 2GBD5-DH/OC,PowerColor,PowerColor RX 460 2GB Red Dragon,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,11257-02-20G,Sapphire,Sapphire RX 460 4GB Nitro,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,100409-2GOCL,Sapphire,Sapphire RX 460 2GB 1210 MHz,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,11257-00-20G,Sapphire,Sapphire RX 460 2GB 1090 MHz,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,RX-460P4DFG5,XFX,XFX RX 460 4GB,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,RX-460P2SFG5,XFX,XFX RX 460 2GB,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,GV-RX460WF2OC-4GD,Gigabyte,Gigabyte RX 460 4GB Windforce 2x,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,DUAL-RX460-O2G,Asus,Asus RX 460 2GB Dual Fan OC,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,Radeon RX 460 2G OC,MSI,MSI RX 460 2GB 2G OC,74,28.5,11457,http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,,Nvidia,GTX 965M,75,28.1,873,http://gpu.userbenchmark.com/SpeedTest/24481/NVIDIA-GeForce-GTX-965M
GPU,,Nvidia,Quadro K5000,76,28,467,http://gpu.userbenchmark.com/SpeedTest/9098/NVIDIA-Quadro-K5000
GPU,,Nvidia,GTX 760 (192-bit),77,27.9,2585,http://gpu.userbenchmark.com/SpeedTest/11047/NVIDIA-GeForce-GTX-760-192-bit
GPU,,AMD,R7 265,78,27.7,2371,http://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,11232-00-20G,Sapphire,Sapphire R7 265 2GB Dual-X ,78,27.7,2371,http://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,R7 265 2GD5 OC,MSI,MSI R7 265 2GB OC,78,27.7,2371,http://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,,Nvidia,GTX 775M,79,27.7,99,http://gpu.userbenchmark.com/SpeedTest/13797/NVIDIA-GeForce-GTX-775M
GPU,,Nvidia,GeForce GTX 590 (SLI Disabled),80,27.5,459,http://gpu.userbenchmark.com/SpeedTest/8041/NVIDIA-GeForce-GTX-590
GPU,,AMD,HD 6970,81,26.9,3001,http://gpu.userbenchmark.com/SpeedTest/7712/AMD-Radeon-HD-6900
GPU,,AMD,R7 260X,82,26.8,9346,http://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,11222-22-20G,Sapphire,SAPPHIRE R7 260X 2GB OC 2x DVI,82,26.8,9346,http://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,11222-06-20G,Sapphire,SAPPHIRE R7 260X 2GB OC,82,26.8,9346,http://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,R7260XCNF4,XFX,XFX 260X 2GB,82,26.8,9346,http://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,R7 260X 2GD5 OC,MSI,MSI R7 260X 2GB OC,82,26.8,9346,http://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,,AMD,HD 7790,83,26.7,2710,http://gpu.userbenchmark.com/SpeedTest/8622/AMD-Radeon-HD-7700
GPU,,AMD,HD 7850,84,26.7,15123,http://gpu.userbenchmark.com/AMD-HD-7850/Rating/2182
GPU,,Nvidia,GTX 570,85,26.5,5094,http://gpu.userbenchmark.com/Nvidia-GTX-570/Rating/3156
GPU,,AMD,R9 M290X,86,26.2,318,http://gpu.userbenchmark.com/SpeedTest/11722/AMD-Radeon-R9-M290X
GPU,,Nvidia,GTX 480,87,26.2,1627,http://gpu.userbenchmark.com/Nvidia-GTX-480/Rating/3157
GPU,,AMD,Radeon HD 7970M,88,26,361,http://gpu.userbenchmark.com/SpeedTest/9441/AMD-Radeon-HD-7970M
GPU,,AMD,HD 6990 (Crossfire Disabled),89,25.5,473,http://gpu.userbenchmark.com/SpeedTest/7713/AMD-Radeon-HD-6900
GPU,,Nvidia,GTX 560 Ti (448 Core LE),90,25.3,785,http://gpu.userbenchmark.com/SpeedTest/8215/NVIDIA-GeForce-GTX-560-Ti
GPU,,Nvidia,Quadro K5100M,91,25.2,125,http://gpu.userbenchmark.com/SpeedTest/11274/NVIDIA-Quadro-K5100M
GPU,,Nvidia,GTX 650 Ti Boost,92,24.7,3493,http://gpu.userbenchmark.com/Nvidia-GTX-650-Ti-Boost/Rating/2190
GPU,,Nvidia,GTX 680M,93,24.6,420,http://gpu.userbenchmark.com/SpeedTest/8687/NVIDIA-GeForce-GTX-680M
GPU,,AMD,R7 360,94,24.4,5713,http://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7 360 2GD5 OC,MSI,MSI R7 360 2G OC,94,24.4,5713,http://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,11243-00-20G,Sapphire,Sapphire R7 360 2GB OC,94,24.4,5713,http://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,11243-05-20G,Sapphire,Sapphire R7 360 2GB NITRO,94,24.4,5713,http://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,GV-R736OC-2GD,Gigabyte,Gigabyte R7 360 2GB,94,24.4,5713,http://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,GV-R736OC-2GD REV2.0,Gigabyte,Gigabyte R7 360 2GB V2,94,24.4,5713,http://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7-360P-2SF5,XFX,XFX R7 360 2GB 360P,94,24.4,5713,http://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7360-OC-2GD5-V2,Asus,Asus R7 360 2GB OC V2,94,24.4,5713,http://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,,AMD,HD 6950,95,24.4,8065,http://gpu.userbenchmark.com/AMD-HD-6950/Rating/3152
GPU,,Nvidia,GTX 750 Ti,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3753-KR,EVGA,EVGA GTX 750 Ti 2GB SC,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GTX750TI-OC-2GD5,Asus,ASUS GTX 750 Ti 2GB OC,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,N750TI-2GD5TLP,MSI,MSI GTX 750 Ti 2GB,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,N750TI TF 2GD5/OC,MSI,MSI GTX 750 Ti 2GB Gaming,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3751-KR,EVGA,EVGA GTX 750 Ti 2GB,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3757-KR,EVGA,EVGA GTX 750 Ti 2GB FTW,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GV-N75TOC2-2GI,Gigabyte,Gigabyte GTX 750 Ti 2GB OC 2,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GV-N75TOC-1GI,Gigabyte,Gigabyte GTX 750 Ti 2GB,96,22.6,63653,http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,,AMD,Radeon HD 8950,97,22.4,169,http://gpu.userbenchmark.com/SpeedTest/8897/AMD-Radeon-HD-8950
GPU,,Nvidia,GTX 560 Ti,98,21.8,11956,http://gpu.userbenchmark.com/Nvidia-GTX-560-Ti/Rating/2180
GPU,,AMD,RX 550,99,21.6,850,http://gpu.userbenchmark.com/AMD-RX-550/Rating/3925
GPU,,Microsoft,RemoteFX Graphics Device - WDDM,100,21.6,46,http://gpu.userbenchmark.com/SpeedTest/13438/Microsoft-RemoteFX-Graphics-Device---WDDM
GPU,,AMD,HD 5870,101,21.3,3571,http://gpu.userbenchmark.com/SpeedTest/7681/AMD-Radeon-HD-5800
GPU,,Vmware,SVGA 3D,102,21,1125,http://gpu.userbenchmark.com/SpeedTest/7772/VMware-SVGA-3D
GPU,,Nvidia,GTX 960M,103,21,15144,http://gpu.userbenchmark.com/SpeedTest/27242/NVIDIA-GeForce-GTX-960M
GPU,,Nvidia,GeForce GTX 470,104,20.9,2068,http://gpu.userbenchmark.com/SpeedTest/7820/NVIDIA-GeForce-GTX-470
GPU,,Nvidia,GTX 770M,105,20.9,1601,http://gpu.userbenchmark.com/SpeedTest/7724/NVIDIA-GeForce-GTX-770M
GPU,,Nvidia,GTX 560 Ti-OEM,106,20.8,381,http://gpu.userbenchmark.com/SpeedTest/9203/NVIDIA-GeForce-GTX-560-Ti
GPU,,AMD,FirePro M6100 (FireGL V),107,20.7,133,http://gpu.userbenchmark.com/SpeedTest/10287/AMD-FirePro-M6100-FireGL-V
GPU,,Nvidia,Quadro K2200,108,20.7,2288,http://gpu.userbenchmark.com/Nvidia-Quadro-K2200/Rating/2839
